cfg: 1
0,0.8092867732048035,0.4175770878791809,0.8529289364814758,0.34638988971710205
1,0.8556404113769531,0.33340397477149963,0.8788337111473083,0.29080280661582947
2,0.8715298175811768,0.30240514874458313,0.8873804211616516,0.2773580551147461
3,0.8819670677185059,0.2826833128929138,0.8788715600967407,0.2853098213672638
4,0.8880265355110168,0.26971277594566345,0.8872291445732117,0.2752106487751007
5,0.8947666883468628,0.2573053538799286,0.9031879901885986,0.2453746199607849
6,0.8989042043685913,0.24927744269371033,0.8800817131996155,0.29645422101020813
7,0.9019139409065247,0.2421145886182785,0.9036418199539185,0.24136188626289368
8,0.9052306413650513,0.2357100248336792,0.9178232550621033,0.21708379685878754
9,0.9085339903831482,0.22942091524600983,0.9157055020332336,0.21673357486724854
10,0.909902036190033,0.22526435554027557,0.9212267994880676,0.20559291541576385
11,0.9115903973579407,0.221308633685112,0.9228150844573975,0.20604273676872253
12,0.9141730070114136,0.21616414189338684,0.9208486080169678,0.20287835597991943
13,0.9153808951377869,0.21318113803863525,0.9063646197319031,0.23859477043151855
14,0.917583167552948,0.21078747510910034,0.9254245162010193,0.19760605692863464
15,0.9196853041648865,0.2060973197221756,0.9198653697967529,0.2128145545721054
16,0.9202658534049988,0.20493535697460175,0.9228150844573975,0.19852806627750397
17,0.9206262230873108,0.202880397439003,0.9229285717010498,0.19928529858589172
18,0.9223279356956482,0.20014402270317078,0.9233067631721497,0.20399589836597443
19,0.9237026572227478,0.19644629955291748,0.924630343914032,0.19556966423988342

0,0.8022462725639343,0.43211719393730164,0.8171917200088501,0.414083331823349
1,0.844936192035675,0.3537631332874298,0.8652195334434509,0.31701868772506714
2,0.8629010915756226,0.31938350200653076,0.8380289673805237,0.3986614942550659
3,0.8734384179115295,0.2994402348995209,0.8726316690444946,0.3022626042366028
4,0.8819937705993652,0.28413552045822144,0.8957380056381226,0.25849488377571106
5,0.8882133960723877,0.2702917754650116,0.8764134049415588,0.30082857608795166
6,0.8933185338973999,0.25958549976348877,0.8949438333511353,0.25509583950042725
7,0.8974294066429138,0.2519732117652893,0.8944900631904602,0.2551116645336151
8,0.9011397957801819,0.24499846994876862,0.8721400499343872,0.3059068024158478
